target_percentage,current_percentage,iteration,species,select_set,expand_set,envelope,fbindex_ux,fbindex_uy,fbindex_uz,fbindex_interaction,fbindex_result_num,fbindex_final_cost,fbindex_result
0.001,0.0009987379380047,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.0008223921872438855, -0.0007526453214378123], 'uy': [-0.00010695846026438245, 0.00023127775948722694]}",0.4049642086029053,0.8698930740356445,0.0,0.6438004970550537,0,1.9186577796936035,38299.0
0.001,0.001008640062508,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [1.9698082390919427e-10, 1.7543262909351358e-09], 'uy': [-1.1440046021855904e-07, 2.228853514305034e-09]}",0.5683479309082031,0.7224423885345459,0.0,0.0843043327331543,0,1.3750946521759033,38692.0
0.001,0.0009925068450246,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0004362387826484874, -0.00033554730226887915], 'uy': [0.0010612004006143498, 0.0014158456750562372]}",0.45958852767944336,0.426206111907959,0.0,0.13068556785583496,0,1.0164802074432373,32547.0
0.001,0.0009911302082035,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.00015701558132385655, -0.00011179011059391642], 'uy': [-0.000572210914194277, -0.0004282879896989923]}",0.5132625102996826,0.5299685001373291,0.0,0.15930700302124023,0,1.202538013458252,29743.0
0.001,0.0009924102389319,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-1.2092641254201429e-05, -6.121391112655784e-06], 'uy': [0.0006125091129632009, 0.001216920806836406]}",0.5857326984405518,0.5555436611175537,0.0,0.35996437072753906,0,1.5012407302856445,36046.0
0.001,0.0009953567247597,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.04319018991763979, 0.08758827365970542], 'uy': [0.08878468255877693, 0.13997360580880033]}",0.2861135005950928,0.2405529022216797,0.0,0.06670165061950684,0,0.5933680534362793,40583.0
0.001,0.0010098717901901,500,electrons,"('ux', 'uy', 'uz')",['uy'],"{'ux': [-0.0002032615418577806, -1.4647118901679627e-05], 'uy': [-0.00014092884962991174, 0.00010045220661295967], 'uz': [-0.00014810496569316153, -7.13284257936541e-05]}",0.6862704753875732,0.7655632495880127,0.7132751941680908,1.0449438095092773,0,3.210052728652954,40382.0
0.001,0.0009902366018459,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy', 'uz']","{'ux': [0.007277538992390673, 0.03181224910382904], 'uy': [-0.013622228622027634, -0.0041181902135768965], 'uz': [-0.002819228713081071, 0.009283487133320603]}",0.3118457794189453,0.4182157516479492,1.4961605072021484,2.1150612831115723,0,4.341283321380615,40054.0
0.001,0.0009990036047597,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux']","{'ux': [0.01893849738675898, 0.024902997462821975], 'uy': [-0.027235390525316226, 0.004939943700050763], 'uz': [-0.05016592511088785, 0.020462176299892172]}",0.5108790397644043,1.7697865962982178,1.8276071548461914,3.411874532699585,0,7.520147323608398,38518.0
0.001,0.0009918306023756,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy']","{'ux': [0.0020951694884027545, 0.006829740786627346], 'uy': [0.0005904594620142772, 0.002066142737042093], 'uz': [-9.1794466954201e-05, 0.023528463029772417]}",0.7012856006622314,0.5993523597717285,1.2644200325012207,2.1855995655059814,0,4.750657558441162,40453.0
