query_seq,target_percentage,select_set,test_type,test_name,index_type,storage,secondary,direct_block_read,read_groups,query_index_time_elapsed,remove_duplication_time_elapsed,sort_block_metadata_time_elapsed,find_optimal_read_solution_time_elapsed,generate_select_array_time_elapsed,get_target_data_time_elapsed,get_support_data_time_elapsed,data_calculation_time_elapsed,data_apply_select_time_elapsed,apply_particle_level_select_array_time_elapsed,total_time_elapsed,query_result_size,current_percentage,iteration,species,expand_set,envelope,data_size
74,0.01%,"('ux','uy','uz','x','y','z')",5,GeoIndex,Rtree,File,None,False,True,0.0570225715637207,2.0265579223632812e-05,1.3113021850585938e-05,0.0002880096435546875,0.7321925163269043,190.67630529403687,38.85374212265015,36.94080376625061,0.13147258758544922,2.806157112121582,270.4878993034363,16,0.000101,10000,hydrogen,"['y','ux','z','x','uy','uz']","{'x': [4.619404816204023e-06, 6.073663663071233e-06], 'y': [-4.513881877379796e-06, -2.9762855483994305e-06], 'z': [-3.851648198083616e-05, -3.694404470262304e-05], 'ux': [-0.0009585095509633975, 0.004652086855928312], 'uy': [-0.00410939723913138, 0.0006828213275815336], 'uz': [-0.0038186035991543015, 0.008937837525630732]}",1058770.0
75,0.01%,"('x',)",2,GeoIndex,Min-Max,File,None,True,False,0.00909876823425293,1.6689300537109375e-06,,,0.0033915042877197266,23.94433355331421,2.706514596939087,0.9218873977661133,1.668879747390747,0.24227380752563477,29.597180604934692,848,0.000101,10000,hydrogen,{'x'},"{'x': [3.033686300062785e-07, 3.0609866806633735e-07]}",1321179.0
75,0.01%,"('x',)",3,GeoIndex,Rtree,File,None,True,False,0.018967151641845703,1.9073486328125e-06,,,0.0033445358276367188,23.667628288269043,2.564540386199951,0.901658296585083,1.2959847450256348,0.24101686477661133,28.79033589363098,848,0.000101,10000,hydrogen,{'x'},"{'x': [3.033686300062785e-07, 3.0609866806633735e-07]}",1321179.0
75,0.01%,"('x',)",4,GeoIndex,Min-Max,File,None,False,True,0.009063005447387695,1.6689300537109375e-06,0.0009188652038574219,0.014137983322143555,5.807384252548218,371.58305382728577,0.0,0.0,0.0,0.0,,848,0.000101,10000,hydrogen,{'x'},"{'x': [3.033686300062785e-07, 3.0609866806633735e-07]}",
75,0.01%,"('x',)",5,GeoIndex,Rtree,File,None,False,True,0.01895451545715332,1.6689300537109375e-06,0.0009210109710693359,0.014028787612915039,5.880784749984741,342.50569343566895,0.0,0.0,0.0,0.0,,848,0.000101,10000,hydrogen,{'x'},"{'x': [3.033686300062785e-07, 3.0609866806633735e-07]}",
76,0.01%,"('x',)",2,GeoIndex,Min-Max,File,None,True,False,0.00910496711730957,1.6689300537109375e-06,,,0.003408670425415039,23.21699595451355,3.076685905456543,0.9630558490753174,1.6442127227783203,0.23873353004455566,29.251188278198242,846,0.0001,10000,hydrogen,{'x'},"{'x': [-2.7160942998606343e-07, -2.6876160824519893e-07]}",1318235.0
76,0.01%,"('x',)",3,GeoIndex,Rtree,File,None,True,False,0.018926143646240234,1.6689300537109375e-06,,,0.003378629684448242,22.957440614700317,2.780116081237793,0.9469377994537354,1.5887646675109863,0.23717117309570312,28.630308151245117,846,0.0001,10000,hydrogen,{'x'},"{'x': [-2.7160942998606343e-07, -2.6876160824519893e-07]}",1318235.0
76,0.01%,"('x',)",4,GeoIndex,Min-Max,File,None,False,True,0.009046554565429688,1.9073486328125e-06,0.0009217262268066406,0.014182090759277344,5.71314811706543,391.70935797691345,0.0,0.0,0.0,0.0,,846,0.0001,10000,hydrogen,{'x'},"{'x': [-2.7160942998606343e-07, -2.6876160824519893e-07]}",
76,0.01%,"('x',)",5,GeoIndex,Rtree,File,None,False,True,0.01900005340576172,1.9073486328125e-06,0.0009064674377441406,0.014106035232543945,5.682587623596191,275.446897983551,0.0,0.0,0.0,0.0,,846,0.0001,10000,hydrogen,{'x'},"{'x': [-2.7160942998606343e-07, -2.6876160824519893e-07]}",
77,0.01%,"('x','y','z')",2,GeoIndex,Min-Max,File,None,True,False,0.02797555923461914,0.0019371509552001953,,,4.9114227294921875e-05,0.6189439296722412,0.06075000762939453,0.01708078384399414,0.022528648376464844,0.009265422821044922,0.7642800807952881,4,0.000101,10000,hydrogen,"['z','x']","{'x': [-7.566893098096294e-06, -6.0662378576831025e-06], 'y': [6.000002847804599e-06, 7.499999771017918e-06], 'z': [2.8195623252444683e-05, 2.9614161364601346e-05]}",1212450.0
77,0.01%,"('x','y','z')",3,GeoIndex,Rtree,File,None,True,False,0.015660762786865234,1.430511474609375e-06,,,3.0279159545898438e-05,0.6448514461517334,0.059348106384277344,0.01780104637145996,0.024114370346069336,0.014508724212646484,0.7812798023223877,4,0.000101,10000,hydrogen,"['z','x']","{'x': [-7.566893098096294e-06, -6.0662378576831025e-06], 'y': [6.000002847804599e-06, 7.499999771017918e-06], 'z': [2.8195623252444683e-05, 2.9614161364601346e-05]}",1212450.0
77,0.01%,"('x','y','z')",4,GeoIndex,Min-Max,File,None,False,True,0.028029441833496094,0.0017600059509277344,1.0967254638671875e-05,5.7220458984375e-05,0.0034656524658203125,0.6653707027435303,0.05391860008239746,0.017372608184814453,0.023080825805664062,0.04935884475708008,0.8477959632873535,4,0.000101,10000,hydrogen,"['z','x']","{'x': [-7.566893098096294e-06, -6.0662378576831025e-06], 'y': [6.000002847804599e-06, 7.499999771017918e-06], 'z': [2.8195623252444683e-05, 2.9614161364601346e-05]}",1212450.0
77,0.01%,"('x','y','z')",5,GeoIndex,Rtree,File,None,False,True,0.015684127807617188,1.430511474609375e-06,9.298324584960938e-06,5.53131103515625e-05,0.004161357879638672,0.6417665481567383,0.06680822372436523,0.017711400985717773,0.023569583892822266,0.059723854064941406,0.8347785472869873,4,0.000101,10000,hydrogen,"['z','x']","{'x': [-7.566893098096294e-06, -6.0662378576831025e-06], 'y': [6.000002847804599e-06, 7.499999771017918e-06], 'z': [2.8195623252444683e-05, 2.9614161364601346e-05]}",1212450.0
78,0.01%,"('x','y','z')",2,GeoIndex,Min-Max,File,None,True,False,0.03431105613708496,0.0019190311431884766,,,6.747245788574219e-05,1.2848031520843506,0.15365290641784668,0.04893326759338379,0.0698397159576416,0.01481008529663086,1.6168272495269775,12,0.0001,10000,hydrogen,"['z','x','y']","{'x': [-5.762701264915738e-06, -4.447694592244162e-06], 'y': [5.862473065552515e-06, 7.512070340261476e-06], 'z': [3.5764889185759865e-05, 3.723730731710826e-05]}",1080300.0
78,0.01%,"('x','y','z')",3,GeoIndex,Rtree,File,None,True,False,0.01574563980102539,1.9073486328125e-06,,,6.532669067382812e-05,1.4017908573150635,0.15787339210510254,0.04758191108703613,0.06336140632629395,0.01367640495300293,1.7056782245635986,12,0.0001,10000,hydrogen,"['z','x','y']","{'x': [-5.762701264915738e-06, -4.447694592244162e-06], 'y': [5.862473065552515e-06, 7.512070340261476e-06], 'z': [3.5764889185759865e-05, 3.723730731710826e-05]}",1080300.0
78,0.01%,"('x','y','z')",4,GeoIndex,Min-Max,File,None,False,True,0.034349679946899414,0.0019316673278808594,1.4543533325195312e-05,0.00022745132446289062,0.01065516471862793,1.5918183326721191,0.16805291175842285,0.04770350456237793,0.06678915023803711,0.13682961463928223,2.0669238567352295,12,0.0001,10000,hydrogen,"['z','x','y']","{'x': [-5.762701264915738e-06, -4.447694592244162e-06], 'y': [5.862473065552515e-06, 7.512070340261476e-06], 'z': [3.5764889185759865e-05, 3.723730731710826e-05]}",1080300.0
78,0.01%,"('x','y','z')",5,GeoIndex,Rtree,File,None,False,True,0.01584625244140625,1.430511474609375e-06,1.2636184692382812e-05,0.00022411346435546875,0.011740684509277344,1.3388679027557373,0.16635918617248535,0.04751420021057129,0.06578326225280762,0.13667941093444824,1.7889885902404785,12,0.0001,10000,hydrogen,"['z','x','y']","{'x': [-5.762701264915738e-06, -4.447694592244162e-06], 'y': [5.862473065552515e-06, 7.512070340261476e-06], 'z': [3.5764889185759865e-05, 3.723730731710826e-05]}",1080300.0
79,0.01%,"('x','y','z')",2,GeoIndex,Min-Max,File,None,True,False,0.034574031829833984,0.0028035640716552734,,,6.914138793945312e-05,1.0270898342132568,0.11321353912353516,0.029292583465576172,0.040471553802490234,0.012213706970214844,1.2663183212280273,12,0.000101,10000,hydrogen,"['y','z','x']","{'x': [-6.357771013320346e-06, -3.793393673957754e-06], 'y': [-1.1871272039059031e-05, -1.0205187769490115e-05], 'z': [3.8459702367260746e-05, 3.9743304512931034e-05]}",1059504.0
79,0.01%,"('x','y','z')",3,GeoIndex,Rtree,File,None,True,False,0.015779495239257812,1.6689300537109375e-06,,,6.318092346191406e-05,0.994140625,0.09475588798522949,0.028545618057250977,0.04043126106262207,0.014173507690429688,1.1936421394348145,12,0.000101,10000,hydrogen,"['y','z','x']","{'x': [-6.357771013320346e-06, -3.793393673957754e-06], 'y': [-1.1871272039059031e-05, -1.0205187769490115e-05], 'z': [3.8459702367260746e-05, 3.9743304512931034e-05]}",1059504.0
79,0.01%,"('x','y','z')",4,GeoIndex,Min-Max,File,None,False,True,0.03419137001037598,0.002798795700073242,1.4781951904296875e-05,0.00022459030151367188,0.024895429611206055,3.8807849884033203,0.5976483821868896,0.16799116134643555,0.040900468826293945,0.11996650695800781,4.880091905593872,12,0.000101,10000,hydrogen,"['y','z','x']","{'x': [-6.357771013320346e-06, -3.793393673957754e-06], 'y': [-1.1871272039059031e-05, -1.0205187769490115e-05], 'z': [3.8459702367260746e-05, 3.9743304512931034e-05]}",1059504.0
79,0.01%,"('x','y','z')",5,GeoIndex,Rtree,File,None,False,True,0.01573467254638672,1.9073486328125e-06,1.2159347534179688e-05,0.00022554397583007812,0.024826765060424805,3.6695876121520996,0.6043033599853516,0.1634509563446045,0.0394434928894043,0.11682415008544922,4.643568992614746,12,0.000101,10000,hydrogen,"['y','z','x']","{'x': [-6.357771013320346e-06, -3.793393673957754e-06], 'y': [-1.1871272039059031e-05, -1.0205187769490115e-05], 'z': [3.8459702367260746e-05, 3.9743304512931034e-05]}",1059504.0
80,0.01%,"('x','y','z')",2,GeoIndex,Min-Max,File,None,True,False,0.03016042709350586,0.0018324851989746094,,,3.409385681152344e-05,0.6517608165740967,0.05426645278930664,0.016382694244384766,0.0214693546295166,0.01317286491394043,0.7952044010162354,4,9.9e-05,10000,hydrogen,"['x','y']","{'x': [-8.843457221592587e-06, -7.438646023750083e-06], 'y': [-1.0469974079604121e-05, -8.881408745452012e-06], 'z': [3.4144738127825894e-05, 3.565789241164887e-05]}",1127324.0
80,0.01%,"('x','y','z')",3,GeoIndex,Rtree,File,None,True,False,0.01573777198791504,1.6689300537109375e-06,,,3.0040740966796875e-05,0.6294050216674805,0.05221366882324219,0.01625967025756836,0.02053213119506836,0.01356053352355957,0.7518494129180908,4,9.9e-05,10000,hydrogen,"['x','y']","{'x': [-8.843457221592587e-06, -7.438646023750083e-06], 'y': [-1.0469974079604121e-05, -8.881408745452012e-06], 'z': [3.4144738127825894e-05, 3.565789241164887e-05]}",1127324.0
80,0.01%,"('x','y','z')",4,GeoIndex,Min-Max,File,None,False,True,0.029973506927490234,0.0019490718841552734,1.0967254638671875e-05,6.079673767089844e-05,0.003707408905029297,0.6406464576721191,0.0529477596282959,0.0158843994140625,0.020540237426757812,0.05430197715759277,0.826608419418335,4,9.9e-05,10000,hydrogen,"['x','y']","{'x': [-8.843457221592587e-06, -7.438646023750083e-06], 'y': [-1.0469974079604121e-05, -8.881408745452012e-06], 'z': [3.4144738127825894e-05, 3.565789241164887e-05]}",1127324.0
80,0.01%,"('x','y','z')",5,GeoIndex,Rtree,File,None,False,True,0.015704870223999023,1.1920928955078125e-06,8.344650268554688e-06,6.0558319091796875e-05,0.004198551177978516,0.5924711227416992,0.05091571807861328,0.01584005355834961,0.01969289779663086,0.04904317855834961,0.7518541812896729,4,9.9e-05,10000,hydrogen,"['x','y']","{'x': [-8.843457221592587e-06, -7.438646023750083e-06], 'y': [-1.0469974079604121e-05, -8.881408745452012e-06], 'z': [3.4144738127825894e-05, 3.565789241164887e-05]}",1127324.0
81,0.01%,"('ux','uy')",2,GeoIndex,Min-Max,File,None,True,False,0.05740237236022949,0.0013537406921386719,,,0.01554727554321289,201.61265659332275,31.01953625679016,95.54325032234192,13.198185920715332,1.6646065711975098,343.8955018520355,3736,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [-0.01790720406329212, -0.013299081174686877], 'uy': [-1.3082342488809192e-05, 7.895960928261674e-05]}",1315388.0
81,0.01%,"('ux','uy')",3,GeoIndex,Rtree,File,None,True,False,0.02999281883239746,2.1457672119140625e-06,,,0.015430927276611328,189.43024349212646,27.17290163040161,273.42989349365234,12.199853897094727,1.63118577003479,504.6697587966919,3736,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [-0.01790720406329212, -0.013299081174686877], 'uy': [-1.3082342488809192e-05, 7.895960928261674e-05]}",1315388.0
81,0.01%,"('ux','uy')",4,GeoIndex,Min-Max,File,None,False,True,0.05898141860961914,0.0012705326080322266,0.0016777515411376953,0.06245994567871094,7.044328451156616,527.3723306655884,0.0,0.0,0.0,0.0,,3736,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [-0.01790720406329212, -0.013299081174686877], 'uy': [-1.3082342488809192e-05, 7.895960928261674e-05]}",
81,0.01%,"('ux','uy')",5,GeoIndex,Rtree,File,None,False,True,0.02992701530456543,1.9073486328125e-06,0.0016791820526123047,0.06386828422546387,7.081424713134766,549.2556548118591,0.0,0.0,0.0,0.0,,3736,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [-0.01790720406329212, -0.013299081174686877], 'uy': [-1.3082342488809192e-05, 7.895960928261674e-05]}",
82,0.01%,"('ux','uy')",2,GeoIndex,Min-Max,File,None,True,False,0.039017438888549805,0.001146078109741211,,,0.006008148193359375,80.42923784255981,12.997138977050781,18.777859687805176,6.322074890136719,0.6591486930847168,119.696613073349,1342,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [-0.08026920167338167, -0.04957525944906638], 'uy': [0.0058889196423389375, 0.009725635388662002]}",1317384.0
82,0.01%,"('ux','uy')",3,GeoIndex,Rtree,File,None,True,False,0.020934343338012695,1.9073486328125e-06,,,0.005936145782470703,77.94431805610657,9.999356031417847,19.27815580368042,4.786464214324951,0.6599111557006836,112.97386050224304,1342,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [-0.08026920167338167, -0.04957525944906638], 'uy': [0.0058889196423389375, 0.009725635388662002]}",1317384.0
82,0.01%,"('ux','uy')",4,GeoIndex,Min-Max,File,None,False,True,0.03931117057800293,0.0011780261993408203,0.0010485649108886719,0.022485733032226562,6.115697622299194,283.8310556411743,0.0,0.0,0.0,0.0,,1342,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [-0.08026920167338167, -0.04957525944906638], 'uy': [0.0058889196423389375, 0.009725635388662002]}",
82,0.01%,"('ux','uy')",5,GeoIndex,Rtree,File,None,False,True,0.020838022232055664,1.9073486328125e-06,0.0010428428649902344,0.02249908447265625,6.071740627288818,294.74810576438904,0.0,0.0,0.0,0.0,,1342,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [-0.08026920167338167, -0.04957525944906638], 'uy': [0.0058889196423389375, 0.009725635388662002]}",
83,0.01%,"('ux','uy')",2,GeoIndex,Min-Max,File,None,True,False,0.06100273132324219,0.0030715465545654297,,,0.019088029861450195,265.42680644989014,55.091357707977295,130.10787963867188,15.553205251693726,2.045567274093628,469.32943868637085,4715,9.9e-05,10000,hydrogen,"['ux','uy']","{'ux': [-0.0010533616970043772, -0.0009125257689014979], 'uy': [-0.0006187045901618138, -0.0005068552830785214]}",1299739.0
83,0.01%,"('ux','uy')",3,GeoIndex,Rtree,File,None,True,False,0.033943891525268555,1.9073486328125e-06,,,0.01921367645263672,269.9328067302704,43.76253271102905,518.942636013031,23.46156358718872,2.10771107673645,860.4838309288025,4715,9.9e-05,10000,hydrogen,"['ux','uy']","{'ux': [-0.0010533616970043772, -0.0009125257689014979], 'uy': [-0.0006187045901618138, -0.0005068552830785214]}",1299739.0
83,0.01%,"('ux','uy')",4,GeoIndex,Min-Max,File,None,False,True,0.06051754951477051,0.0032510757446289062,0.0019145011901855469,0.08458876609802246,7.464688062667847,279.68976402282715,0.0,0.0,0.0,0.0,,4715,9.9e-05,10000,hydrogen,"['ux','uy']","{'ux': [-0.0010533616970043772, -0.0009125257689014979], 'uy': [-0.0006187045901618138, -0.0005068552830785214]}",
83,0.01%,"('ux','uy')",5,GeoIndex,Rtree,File,None,False,True,0.03369855880737305,2.1457672119140625e-06,0.0019731521606445312,0.08072710037231445,7.478151559829712,542.6005551815033,0.0,0.0,0.0,0.0,,4715,9.9e-05,10000,hydrogen,"['ux','uy']","{'ux': [-0.0010533616970043772, -0.0009125257689014979], 'uy': [-0.0006187045901618138, -0.0005068552830785214]}",
84,0.01%,"('ux','uy')",2,GeoIndex,Min-Max,File,None,True,False,0.040297508239746094,0.0024836063385009766,,,0.008579254150390625,111.7666084766388,13.717597961425781,26.655745029449463,7.04178261756897,0.8726544380187988,160.5008203983307,2046,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [0.01599148332777267, 0.017441823629326815], 'uy': [0.02002398453579588, 0.023025022843045542]}",1313660.0
84,0.01%,"('ux','uy')",3,GeoIndex,Rtree,File,None,True,False,0.023573637008666992,1.9073486328125e-06,,,0.008848428726196289,113.85390424728394,13.276583433151245,26.76501727104187,6.4551682472229,0.8455743789672852,161.6125681400299,2046,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [0.01599148332777267, 0.017441823629326815], 'uy': [0.02002398453579588, 0.023025022843045542]}",1313660.0
84,0.01%,"('ux','uy')",4,GeoIndex,Min-Max,File,None,False,True,0.04003143310546875,0.002431631088256836,0.0012164115905761719,0.03382754325866699,6.334656238555908,425.61072754859924,0.0,0.0,0.0,0.0,,2046,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [0.01599148332777267, 0.017441823629326815], 'uy': [0.02002398453579588, 0.023025022843045542]}",
84,0.01%,"('ux','uy')",5,GeoIndex,Rtree,File,None,False,True,0.02358865737915039,1.430511474609375e-06,0.0012280941009521484,0.03406643867492676,6.301010847091675,442.2272744178772,0.0,0.0,0.0,0.0,,2046,0.0001,10000,hydrogen,"['uy','ux']","{'ux': [0.01599148332777267, 0.017441823629326815], 'uy': [0.02002398453579588, 0.023025022843045542]}",
85,0.01%,"('ux','uy')",2,GeoIndex,Min-Max,File,None,True,False,0.0331878662109375,0.002686023712158203,,,0.005492448806762695,72.55878019332886,9.31823468208313,15.622645616531372,5.235875606536865,0.5884690284729004,103.75628352165222,1196,9.9e-05,10000,hydrogen,"['ux','uy']","{'ux': [-0.037340363602267855, -0.02357943924542625], 'uy': [-0.06940278527220747, -0.04922839172520692]}",1302037.0
85,0.01%,"('ux','uy')",3,GeoIndex,Rtree,File,None,True,False,0.02038121223449707,1.430511474609375e-06,,,0.005484580993652344,68.39095664024353,11.03536081314087,15.969183683395386,5.398546934127808,0.5954835414886475,101.80941224098206,1196,9.9e-05,10000,hydrogen,"['ux','uy']","{'ux': [-0.037340363602267855, -0.02357943924542625], 'uy': [-0.06940278527220747, -0.04922839172520692]}",1302037.0
85,0.01%,"('ux','uy')",4,GeoIndex,Min-Max,File,None,False,True,0.033005714416503906,0.0028395652770996094,0.0009868144989013672,0.019901514053344727,5.975595235824585,289.1808557510376,0.0,0.0,0.0,0.0,,1196,9.9e-05,10000,hydrogen,"['ux','uy']","{'ux': [-0.037340363602267855, -0.02357943924542625], 'uy': [-0.06940278527220747, -0.04922839172520692]}",
85,0.01%,"('ux','uy')",5,GeoIndex,Rtree,File,None,False,True,0.020272254943847656,1.9073486328125e-06,0.0010170936584472656,0.020444154739379883,6.078349351882935,287.8332042694092,0.0,0.0,0.0,0.0,,1196,9.9e-05,10000,hydrogen,"['ux','uy']","{'ux': [-0.037340363602267855, -0.02357943924542625], 'uy': [-0.06940278527220747, -0.04922839172520692]}",
86,0.01%,"('ux','uy')",2,GeoIndex,Min-Max,File,None,True,False,0.05774283409118652,0.003692150115966797,,,0.01654791831970215,226.13609147071838,32.98884320259094,425.12824964523315,15.811480283737183,1.7902240753173828,702.8113796710968,3986,0.0001,10000,hydrogen,"['ux','uy']","{'ux': [-0.0008160420091183347, -0.0006916385351139558], 'uy': [-0.003460822416783812, -0.0033014526694700817]}",1311713.0
